Substance;Sector;EDGAR Country Code;Country;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
GWP_100_AR5_N2O;Agriculture;EGY;Egypt;3,757581211;3,788757189;3,810562891;3,816214071;4,006930057;4,264869585;4,317009947;4,46010876;4,705070117;4,707190131;4,999566748;5,210543114;5,504797908;5,410578922;5,386575227;5,641676622;6,547537872;6,700020244;6,941055608;6,96418314;6,843236628;7,31968639;7,345539672;7,701127657;7,044985106;8,381372572;8,901984864;8,765220652;9,292803856;9,353489306;10,08888146;10,75285937;10,89998266;11,30757919;12,32094361;12,09604061;11,85610944;11,45361732;11,56731962;11,45512763;11,32930388;11,71025828;11,29337167;11,21879421;11,35240493;11,81180902;12,1106837;11,93482958;11,88304932;9,499735375;9,91404258;9,792643189;9,745380802
GWP_100_AR5_N2O;Agriculture;ERI;Eritrea;0,775550119;0,784018233;0,778798909;0,78075347;0,771260947;0,758788409;0,757687175;0,766514364;0,777716656;0,788561631;0,794001688;0,796584294;0,799595202;0,829942506;0,792775195;0,816932278;0,853895659;0,832410208;0,848692637;0,87528436;0,886901419;0,892622002;0,914126707;0,656865164;0,670987155;0,682267374;0,781565296;0,898043985;0,965225071;0,982522546;1,003802963;0,961598953;0,948323232;0,985603899;1,00461577;1,024036127;0,974749707;1,053109893;1,052931897;1,060393678;1,018392648;1,075088786;1,078789499;1,08635344;1,091375502;1,095577756;1,102975524;1,108951387;1,107782039;1,10994106;1,114347331;1,117378595;1,120802379
GWP_100_AR5_N2O;Agriculture;ESP;Spain and Andorra;8,138672441;8,343992538;8,302975806;8,50705173;8,357654687;8,819712625;8,921250169;9,00426061;9,544249753;9,510179766;10,84629907;10,09259914;10,63424583;10,65426832;11,47339594;11,77304962;12,39097635;12,75470413;13,59221953;13,34650411;13,18942214;12,88262493;11,70041042;12,45864253;12,34972081;13,00980487;13,88912649;14,17300737;14,86012794;14,745604;14,89512718;14,64491876;14,80014062;15,30455755;14,83876603;13,87349598;13,9610064;14,59298198;12,84291413;13,05294353;13,80320335;12,88870038;13,30603003;13,9522371;13,8971767;14,07331652;14,51504389;14,7535252;14,9228079;14,61248747;14,84939179;14,87370339;14,74468646
GWP_100_AR5_N2O;Agriculture;EST;Estonia;0,714916694;0,737343937;0,749834928;0,75712749;0,780396729;0,784095852;0,807166491;0,827224042;0,853363755;0,851947084;0,843119052;0,841959226;0,848662216;0,882927807;0,88834626;0,906954328;0,923015483;0,92044296;0,88751123;0,846644521;0,839020436;0,819694664;0,768142583;0,693074195;0,576191358;0,528264863;0,486228258;0,471422331;0,49825262;0,450624846;0,466189237;0,46412387;0,468237947;0,446381786;0,466162533;0,482516194;0,393071887;0,455106095;0,505995588;0,514344691;0,509912265;0,527075363;0,569607733;0,60043661;0,621898013;0,679277709;0,60832685;0,631699381;0,635004161;0,722005487;0,75027837;0,74529547;0,769036818
GWP_100_AR5_N2O;Agriculture;ETH;Ethiopia;11,74283891;11,89522164;11,79569613;11,82324705;11,75558689;11,40126026;11,26031086;11,32041201;11,38975413;11,47667121;11,41128004;11,42081341;11,6866605;12,04916605;11,55215678;12,06875853;12,85263609;12,07779143;12,17912029;12,88485597;13,21162652;13,30277707;13,58761807;12,05767466;12,24777234;12,26273835;13,07862943;13,36878139;14,5704397;14,44101308;13,53562744;14,78462988;16,42336799;15,65601907;16,3000558;17,08253266;18,3555164;20,38297838;21,32909816;22,46122122;23,58324406;23,23399556;24,31056645;25,04605514;26,15301082;26,9263073;27,6478808;28,60434308;28,89934424;31,37685348;33,34737639;34,57896645;35,92821985
GWP_100_AR5_N2O;Agriculture;FIN;Finland;2,553338374;2,541751842;2,528630248;2,533944703;2,519853663;2,508463886;2,524299691;2,461537946;2,477712786;2,475753228;2,536793718;2,487778316;2,538808878;2,549803443;2,487272958;2,389609758;2,420367488;2,382403847;2,408197917;2,427877584;2,351376014;2,291121298;2,117838907;2,119850494;2,124614582;2,045154528;2,042469909;2,04375552;2,811458284;2,781338151;2,750219115;2,680016561;2,65551395;2,630229013;2,563640917;2,563795433;2,529375989;2,533132631;2,395187023;2,403413241;2,437256535;2,378399815;2,362823397;2,410037321;2,423141203;2,40812801;2,405475821;2,334588904;2,332353465;2,378865713;2,364317949;2,321914071;2,365758121
GWP_100_AR5_N2O;Agriculture;FJI;Fiji;0,110046532;0,110940072;0,113963355;0,120095952;0,126430318;0,128798061;0,131888602;0,136440465;0,135339199;0,147556287;0,156400864;0,167019762;0,170753036;0,173523717;0,18303805;0,189162129;0,19262991;0,196432218;0,197262185;0,196639546;0,202146134;0,203206636;0,210854879;0,225838806;0,238900183;0,250354172;0,248266375;0,249634533;0,243760392;0,244047922;0,249112619;0,248991879;0,243821735;0,23479728;0,248892709;0,238607102;0,241241964;0,242572189;0,242437154;0,241906308;0,240505351;0,241114116;0,239784437;0,242899445;0,127381144;0,128667333;0,126077078;0,136853397;0,140599117;0,156105582;0,144225559;0,147537682;0,151179465
GWP_100_AR5_N2O;Agriculture;FRA;France and Monaco;25,31728785;25,66540257;25,92101578;26,51188695;25,61976791;26,34315069;26,83797409;27,13695293;28,34470922;29,49663864;29,37281069;29,58969898;29,69773694;30,22926221;30,80941886;30,82099103;31,40481723;30,86275333;30,82583026;31,15307934;30,40810856;30,58918409;28,18884106;28,20849369;28,60785422;29,04584681;30,10906664;29,95398783;30,05671569;30,18514472;29,43918359;29,55933901;29,13514518;28,30684304;28,73214529;27,73812059;27,47511627;28,50446815;27,48749443;27,14618646;28,36280647;26,32711206;27,06738544;27,27810111;27,63284801;27,91975007;27,12073906;27,6105467;26,75531697;26,73714303;24,22514656;23,93792196;23,25933508
GWP_100_AR5_N2O;Agriculture;FRO;Faroes;0,005907309;0,005660199;0,005771803;0,005768516;0,005774705;0,005759375;0,006017685;0,005932989;0,005793245;0,005671727;0,005627195;0,005512071;0,005473628;0,005497747;0,005492257;0,005392973;0,005354114;0,005470337;0,005392085;0,005419872;0,005511594;0,005457751;0,005442005;0,005613355;0,005724016;0,005776481;0,005738372;0,005815794;0,005788951;0,005854521;0,00587909;0,005761342;0,005807458;0,005808111;0,005815669;0,005713918;0,005669596;0,005674134;0,005617924;0,005642239;0,005612596;0,005665815;0,005706929;0,005726034;0,005849679;0,005874815;0,005928087;0,005787891;0,005813411;0,00582366;0,005835796;0,005827992;0,005820387
GWP_100_AR5_N2O;Agriculture;GAB;Gabon;0,024612714;0,025880317;0,027206628;0,027802745;0,028220899;0,02907387;0,032543862;0,034727755;0,037133514;0,037544393;0,036670511;0,036080161;0,162524575;0,175976011;0,543583682;0,138786561;0,158058332;0,536385378;0,759030722;0,128698537;0,161232377;0,130653049;0,263236122;0,706958819;0,131602134;0,126131832;0,350134486;0,11195112;0,206534578;0,318312521;0,725345447;0,109193497;0,081876955;0,083828414;0,093497057;0,086206772;0,090613841;0,088421782;0,095878324;0,086916628;0,089345067;0,096896456;0,094226798;0,098561694;0,092728236;0,094174911;0,098057319;0,099113526;0,093553328;0,100990707;0,096136127;0,094163057;0,103639833
GWP_100_AR5_N2O;Agriculture;GBR;United Kingdom;16,69432921;16,88855205;17,31650099;17,93902561;17,37665796;17,55571956;17,56828748;17,35682849;17,64663943;18,2159673;17,84637531;18,46851329;19,56761762;19,89846728;20,08505412;19,75355997;20,9645777;20,22826821;20,04818449;20,54299266;20,29068958;19,3494913;18,49999834;18,47151574;19,02590174;18,87413137;19,65534507;19,22985969;18,8271182;18,64869592;17,92822688;17,12986019;16,7858334;16,68237294;16,40931049;16,01202421;15,89245257;15,52484099;15,34600159;15,35777993;15,32449706;15,18865455;15,08230094;15,45051144;15,76834344;15,7042837;15,75031883;15,87045713;15,6725564;15,43216181;15,20270546;15,33828067;15,25321574
GWP_100_AR5_N2O;Agriculture;GEO;Georgia;0,546886179;0,575201951;0,585107337;0,591369098;0,604846222;0,606735666;0,592948577;0,610096387;0,626415717;0,635022912;0,641088703;0,639048707;0,650155766;0,655473358;0,664710251;0,699904217;0,671825042;0,699270702;0,670480214;0,674913954;0,671108391;0,65726748;0,611088739;0,53845178;0,528100715;0,513185518;0,532905507;0,541616452;0,579260698;0,570924395;0,651686253;0,592430952;0,590135341;0,596918123;0,583067891;0,587065107;0,536935016;0,504552728;0,480201913;0,623588804;0,594290523;0,611841741;0,656852383;0,65654188;0,678301135;0,586255601;0,591709163;0,582797692;0,599628008;0,595175256;0,637840389;0,646705308;0,657980132
GWP_100_AR5_N2O;Agriculture;GHA;Ghana;0,563942581;0,562991217;0,596983489;0,581286265;0,637765127;0,619144371;0,604607802;0,587368119;0,586193953;0,593211777;0,608041503;0,622530777;0,874201827;0,870036945;0,79045258;0,863770524;0,92884966;0,891995317;0,841757583;1,010690551;0,984284493;1,023848893;0,950587045;0,988857224;1,073796602;1,074917334;1,120965174;1,025537062;1,169301924;1,170408187;1,187971689;1,258183436;1,249878763;1,308300822;1,267224009;1,425024233;1,422708302;1,408618944;1,455461428;1,473510405;1,524527421;1,647421036;1,636612262;1,729195748;1,768997789;1,867071474;1,925950415;2,000624851;2,029589598;2,078368231;2,211853295;2,156618346;2,290886229
GWP_100_AR5_N2O;Agriculture;GIN;Guinea;0,50412112;0,502785823;0,51046185;0,536462709;0,556946745;0,576923531;0,584415773;0,587272482;0,590634155;0,593106404;0,596530349;0,599294399;0,846370775;0,862555134;0,796108092;0,749051788;0,640077172;0,689313364;0,742381799;0,865060819;0,875981401;0,929851254;0,917373117;0,904135572;1,076757296;1,127746532;1,183897947;1,085090473;1,229060809;1,262547191;1,276471238;1,428856936;1,419930275;1,464341216;1,510684441;1,651281551;1,713166102;1,775520465;1,877419723;1,935515842;2,044117116;2,170509724;2,317387677;2,408621571;2,483093302;2,599300368;2,839201643;2,897021558;2,967548086;3,135251035;3,275011165;3,356340012;3,547769575
GWP_100_AR5_N2O;Agriculture;GLP;Guadeloupe;0,036491115;0,036283348;0,034438979;0,035786;0,035628951;0,036476194;0,03869508;0,039668871;0,041455056;0,042426652;0,042586493;0,043629166;0,042422661;0,044324221;0,046049343;0,047240894;0,043482765;0,040987594;0,041286958;0,039369257;0,034274123;0,034998254;0,034644099;0,034223574;0,035133376;0,032837269;0,039396187;0,039953434;0,038298957;0,034009478;0,034068944;0,034537533;0,044601148;0,040031953;0,038639844;0,036705167;0,036253905;0,031122828;0,032177974;0,031329286;0,031440479;0,031347073;0,031224012;0,031104683;0,03099958;0,031306977;0,031022515;0,030654949;0,030514793;0,030430457;0,030316632;0,030263278;0,030252194
GWP_100_AR5_N2O;Agriculture;GMB;The Gambia;0,104023102;0,108790703;0,112880674;0,114537761;0,116523669;0,119277467;0,120963248;0,122180263;0,123829793;0,124567084;0,126043265;0,127875063;0,133375034;0,131355081;0,127603772;0,133159758;0,135907545;0,139005995;0,142313702;0,146504363;0,145458212;0,152423965;0,150452581;0,151542004;0,153452425;0,153796266;0,154072611;0,154190904;0,155204185;0,156673506;0,156401051;0,151218504;0,156302232;0,183117788;0,190079124;0,192934485;0,198151466;0,202166726;0,207100117;0,214411485;0,213302938;0,192430975;0,178571025;0,193528328;0,210246895;0,215613556;0,203179137;0,209632068;0,211195633;0,21231581;0,215658208;0,214314684;0,214051432
GWP_100_AR5_N2O;Agriculture;GNB;Guinea-Bissau;0,123121306;0,126389734;0,130476914;0,13355972;0,137560945;0,142512208;0,148060122;0,1534456;0,157627916;0,163311889;0,167894724;0,173354531;0,212540196;0,217471258;0,211361572;0,208863686;0,224170193;0,22748783;0,218193149;0,242103871;0,25256124;0,264628824;0,258793538;0,25778791;0,269689089;0,27560605;0,300554839;0,303160914;0,300801666;0,316190546;0,308344964;0,313012046;0,325483222;0,333169194;0,332250584;0,317725241;0,34925535;0,363342347;0,36274321;0,380750915;0,402050797;0,411474795;0,438181323;0,425322965;0,437421192;0,449038855;0,430925888;0,43442033;0,441021486;0,442028451;0,447405904;0,443221434;0,453582088
GWP_100_AR5_N2O;Agriculture;GNQ;Equatorial Guinea;0,004571138;0,004677686;0,004773413;0,004659321;0,004754504;0,0049353;0,004835544;0,004921504;0,004965412;0,005018097;0,005045425;0,005130658;0,016316697;0,010708319;0,01778693;0,008051659;0,009297191;0,025695647;0,013935722;0,010808262;0,009288197;0,012022472;0,01234662;0,021745867;0,014448517;0,014564425;0,015928744;0,009409055;0,020414671;0,018216698;0,016910395;0,009806399;0,008019385;0,008095491;0,008196898;0,008278819;0,008415906;0,008556595;0,0086592;0,008700777;0,008883481;0,008963701;0,009117083;0,009201228;0,009241415;0,009443439;0,009389911;0,009522014;0,009568784;0,009572657;0,009740699;0,009642667;0,009682526
GWP_100_AR5_N2O;Agriculture;GRC;Greece;2,842805634;2,814683139;2,860358422;2,930301297;3,204641086;3,230181571;3,372556105;3,34566333;3,581558107;3,629026385;3,556815917;3,562368845;3,766466105;3,886414909;3,924497618;4,030739257;3,951116612;3,706118222;3,879259413;3,850261334;3,871690261;3,846483742;3,679078209;3,351538473;3,488788696;3,336592506;3,479137949;3,330954947;3,256574779;3,265983792;3,221949481;3,08374332;3,04088742;3,076307615;2,910318226;2,879138872;2,757100965;2,815853486;2,506041688;2,632153968;2,697023173;2,604987464;2,613446153;2,613036797;2,566424486;2,521930768;2,532466803;2,515503681;2,37819043;2,392274784;2,421177234;2,418219769;2,413148978
GWP_100_AR5_N2O;Agriculture;GRD;Grenada;0,004513869;0,004586143;0,00427152;0,004387518;0,004151661;0,00380724;0,004310778;0,004576736;0,004910253;0,005052491;0,004915249;0,004925041;0,004868404;0,004756409;0,004570921;0,004321562;0,004071357;0,003912886;0,003927515;0,003969816;0,004008115;0,003976855;0,003964243;0,003988311;0,004181656;0,004280526;0,004120613;0,004079436;0,004030283;0,004167758;0,003671044;0,003741593;0,003873622;0,003956684;0,003914681;0,003857397;0,004028299;0,004051811;0,004183152;0,004244048;0,004082567;0,004092806;0,004110705;0,004008001;0,004246961;0,004189892;0,004126113;0,004131185;0,004203268;0,004214248;0,004141417;0,004131722;0,004127319
GWP_100_AR5_N2O;Agriculture;GRL;Greenland;;;;;;;;;;;;;3,13488E-06;5,63641E-06;4,92051E-07;2,2212E-05;2,68441E-06;1,93889E-06;1,87776E-06;2,59129E-06;5,0645E-06;9,77557E-07;;9,97713E-07;1,42111E-05;1,42111E-05;3,12334E-05;6,63566E-07;1,11923E-05;2,28564E-06;1,71645E-06;2,03722E-06;;;;;;;;;;;;;;;;;;;;;
GWP_100_AR5_N2O;Agriculture;GTM;Guatemala;0,91371873;0,966923566;1,011495398;0,997868861;0,948440946;0,934581508;0,911117105;1,001242017;1,027039713;1,073651136;1,162938844;1,154729823;1,236859679;1,226144668;1,231412659;1,265529721;1,381377348;1,304262364;1,316233356;1,421496717;1,470732915;1,617748421;1,660492571;1,775953513;1,782629218;1,81361349;1,792327464;1,873283354;1,816428065;1,9687917;1,98715096;2,032592654;2,014583757;2,009626506;2,171181895;2,20077059;2,391992894;2,228416171;2,32529594;2,435842784;2,503106512;2,542260595;2,721358349;3,019107174;3,098885963;2,9776672;2,89750249;3,022077739;3,164528366;3,151351382;3,418201772;3,480865552;3,580355092
GWP_100_AR5_N2O;Agriculture;GUF;French Guiana;0,003473364;0,00319772;0,00314418;0,002965564;0,002871384;0,002931035;0,002912044;0,003416704;0,003794703;0,004201185;0,004767674;0,00565286;0,018424596;0,056191793;0,039279534;0,022648046;0,039361591;0,070116475;0,030999196;0,029096849;0,022135191;0,041006012;0,032781113;0,051296991;0,020182833;0,020183915;0,02875488;0,026521938;0,046456743;0,031617116;0,04257311;0,01019625;0,00821075;0,008259315;0,008690321;0,009770509;0,009783664;0,007826624;0,008359256;0,008032678;0,007979443;0,007976447;0,008809833;0,008705437;0,008866511;0,009015344;0,00923657;0,008902013;0,008892899;0,008731691;0,00869384;0,008715099;0,008692651
GWP_100_AR5_N2O;Agriculture;GUY;Guyana;1,311308422;1,312917681;1,312648628;1,316300474;1,319983734;1,324734509;1,325341049;1,327809566;1,322081617;1,290084055;1,295688135;1,294739454;1,336066515;1,37004822;1,393549091;1,334462589;1,332785883;1,375521691;1,38149992;1,332777642;1,325629928;1,344563935;1,381004784;1,401889325;1,350235131;1,357003189;1,35572509;1,369033469;1,380212931;1,358511895;1,406737268;1,319359203;1,296582536;1,370072468;1,314673379;1,32127638;1,301192059;1,310931143;1,309443789;1,328554131;1,361163792;1,318848376;1,337176279;1,334815191;1,336319961;1,360633176;1,354775345;1,329867862;1,335012098;1,360596209;1,344805424;1,330116351;1,329357141
GWP_100_AR5_N2O;Agriculture;HKG;Hong Kong;0,033542509;0,037377491;0,038370875;0,0303019;0,026343611;0,026329817;0,029020353;0,032789839;0,035230513;0,03903906;0,039522108;0,035723399;0,036748563;0,038495436;0,037229338;0,036298668;0,030552131;0,031934133;0,030551727;0,029032518;0,02677205;0,023318531;0,020161396;0,014435194;0,013873796;0,014253326;0,013725293;0,01502868;0,014268585;0,013298404;0,014494027;0,014536391;0,013856809;0,012667707;0,0125081;0,012469835;0,012735494;0,010734812;0,01076761;0,011529784;0,012125162;0,012412115;0,012449124;0,012650094;0,012661849;0,012383836;0,012072831;0,011727554;0,011753278;0,011873943;0,011714114;0,011606769;0,011448126
GWP_100_AR5_N2O;Agriculture;HND;Honduras;1,159285767;1,163265244;1,173539914;1,154798175;1,177791193;1,19029696;1,201294169;1,217492181;1,230381822;1,22201404;1,24114255;1,254035141;1,266625594;1,38729145;1,446951465;1,43336041;1,433398269;1,4231095;1,412393457;1,38515711;1,387180722;1,403540563;1,398009529;1,340575696;1,382645373;1,345908012;1,35700432;1,352196764;1,308668059;1,248922927;1,289555949;1,323301835;1,444697772;1,662715104;1,634892398;1,7593228;1,69357621;1,713088353;1,72455322;1,790222441;1,788798216;1,802334567;1,799110741;1,832287306;1,844300657;1,828439115;1,847472416;1,830395987;1,854635813;1,85170879;1,90583576;1,847129286;1,848360834
GWP_100_AR5_N2O;Agriculture;HRV;Croatia;1,639287594;1,68762315;1,688429425;1,720019921;1,817152632;1,850575654;1,89195062;2,0223963;1,981768517;2,01203721;1,946984852;2,075428515;2,125871596;2,051741367;2,335962976;2,197597881;2,146092369;2,134847451;2,113196713;1,965531122;1,938164995;1,630921023;1,362217098;1,20560622;1,19644444;1,142218332;1,174740825;1,441250884;1,138694856;1,160105608;1,197869422;1,136011864;1,198482065;1,167492235;1,260985454;1,286954875;1,356733465;1,334900532;1,342698461;1,125939368;1,107475221;1,174885383;1,286934085;1,267368764;1,148523861;1,148531279;1,306115597;1,252894603;1,26043439;1,268442147;1,350431508;1,38769693;1,402163641
GWP_100_AR5_N2O;Agriculture;HTI;Haiti;0,76131004;0,808891224;0,827713832;0,811913607;0,778824013;0,767747143;0,785456111;0,809056935;0,830644431;0,855441334;0,802893596;0,766814565;0,71100517;0,713832827;0,715953503;0,702077607;0,685359685;0,66931486;0,660802904;0,636983685;0,593778176;0,633274264;0,716598945;0,684288155;0,683123142;0,689325627;0,718276342;0,775571034;0,837771794;0,846352097;0,950963341;0,951840654;0,957610069;0,966943537;0,960656889;0,965888217;0,961243908;0,972303313;0,969730196;0,97652394;0,986707598;0,989602982;0,983515991;0,993575397;1,011948286;1,013203539;1,033627435;1,014062828;0,971724709;0,980866807;0,991020049;0,987521432;0,984639694
GWP_100_AR5_N2O;Agriculture;HUN;Hungary;4,786918229;5,037594197;4,971381279;4,896352713;5,326138591;5,480906247;5,209646017;5,680602806;5,69980363;5,676531958;5,592749408;5,675883207;6,200921609;6,142048984;6,302795189;5,779045241;5,749870669;5,902127873;6,075074416;5,711685925;4,271855571;3,919733034;2,78917948;2,958477466;3,006881374;2,913736776;3,32642827;3,27812823;3,186630304;3,340522842;3,267210063;3,495787669;3,360830658;3,270025413;3,678148994;3,375323944;3,368472404;3,087832682;2,879733372;2,812708237;2,759170038;2,964916926;2,976629712;3,126154371;3,284161062;3,21745526;3,37220427;3,469763491;3,597280977;3,585397003;3,725697202;3,769566063;3,737869004
GWP_100_AR5_N2O;Agriculture;IDN;Indonesia;32,34397245;32,54815112;32,57620415;32,59325556;32,70532149;32,74074324;32,86213449;33,74293555;34,4415143;35,01064429;36,57935938;37,54929088;38,38862811;40,08450665;41,9571803;41,61322669;43,09310709;43,37212718;44,41736876;43,55100138;44,93017455;45,37349089;46,80933982;45,73538953;46,37359208;47,83770033;49,66690248;47,07362692;49,02392294;47,60413196;48,15614118;47,75138583;50,97361208;49,49937224;51,28385259;51,45478649;51,96673454;52,28723099;53,5204249;57,74366325;56,31446584;56,95734674;58,78556237;57,26122127;60,19934795;62,73355389;60,0505295;64,39379523;65,59473546;65,79195805;65,33534694;66,0350832;66,91436401
GWP_100_AR5_N2O;Agriculture;IND;India;51,7116677;52,17796883;52,68737121;52,93769768;54,57146942;55,81359733;58,84724385;62,3088699;64,27756704;67,68764228;69,21369983;72,34174614;74,80973774;79,67340656;84,19551702;86,91811198;92,24447899;88,39114832;97,43221669;98,46618759;101,5251322;104,7181128;108,1181695;110,4884591;115,0969418;117,4537875;120,9366656;124,2820818;126,843507;128,7417054;124,9689805;127,4966566;122,2837291;127,0227903;131,5633547;138,3903216;145,4250786;151,6454614;155,294678;157,8463079;163,6619181;168,0452914;166,2041926;165,6893739;166,7530807;169,523317;167,3534463;169,6539426;174,2635288;181,9966437;188,9138325;193,1580356;196,403812
GWP_100_AR5_N2O;Agriculture;IRL;Ireland;4,250114258;4,358867481;4,316641063;4,539127439;4,776631381;4,879340106;4,825061273;5,201232994;5,41482176;5,332141074;5,489628158;5,321443301;5,441071772;5,670844517;5,725048895;5,743832331;5,983437714;5,78326406;5,828337319;6,038075059;6,178058498;6,138216628;6,172923048;6,444389093;6,589578665;6,571989617;6,455056221;6,557549135;6,89787217;6,858155162;6,716720834;6,697501955;6,771791479;6,645484864;6,605344174;6,464506924;6,433850172;6,194710927;6,084841693;6,448760884;6,220968214;5,896429319;6,29439295;6,416153156;6,408988578;6,492061118;6,759448122;6,968257;6,603162654;6,463677714;6,361653071;6,360272946;6,345646978
GWP_100_AR5_N2O;Agriculture;IRN;Iran;6,596231336;6,585099725;6,626326299;6,778744058;7,162264467;7,032439178;7,251732537;7,651540853;7,538256593;8,173933882;8,151742194;9,027781253;9,359153101;10,29167144;10,11399031;10,39840805;11,34009166;11,11822602;11,19617297;13,31583544;12,41880225;12,69209956;14,54665662;13,18500936;13,71392134;14,02318397;14,49906274;15,42044169;15,91700811;15,49539566;15,61712699;15,78953139;15,48010767;16,03303902;17,14030892;16,37306042;17,61684507;17,07240183;17,00758339;16,78825924;16,81723151;15,81727423;15,8872304;15,00698347;12,84003303;12,26875032;14,14055474;13,84562085;14,44742936;14,56802915;14,96070048;15,4455976;16,03797462
GWP_100_AR5_N2O;Agriculture;IRQ;Iraq;2,004629166;1,920169222;1,986108687;1,834761614;1,862356589;1,835294917;1,913529515;2,012982109;1,979455907;2,020401278;2,052660677;2,075014824;2,096830396;1,999963558;2,203465392;2,270183445;2,310775399;2,379881215;2,569335022;2,408692031;2,451608224;1,65292505;2,058126221;2,866979125;2,790035466;2,578804108;2,5230232;2,668674791;2,755771848;2,710235754;2,730962061;2,987134385;4,245261787;1,619177424;1,32363189;2,102906776;2,114422164;2,037311711;2,328457572;2,868719817;2,851872018;2,975092778;3,073209147;3,248274558;3,455078792;2,636219484;3,080079472;2,598398601;2,839938368;3,113565246;2,589948112;2,478747531;2,404839631
GWP_100_AR5_N2O;Agriculture;ISL;Iceland;0,2341991;0,230571682;0,236074461;0,241381656;0,24665729;0,249565009;0,248899567;0,248842061;0,250608168;0,249191958;0,240697361;0,241826203;0,299546442;0,300886581;0,296966134;0,295770372;0,292901934;0,281826094;0,281236721;0,283890903;0,286892188;0,283483751;0,274610079;0,279913797;0,27642482;0,269708796;0,278895614;0,280788371;0,285626774;0,2900427;0,282851086;0,281412381;0,284159325;0,284635053;0,282517918;0,283810146;0,281292753;0,281850373;0,280588456;0,284257724;0,284006143;0,283614985;0,282792496;0,249550847;0,255823963;0,256233537;0,249795053;0,253716567;0,244473232;0,244748353;0,244798985;0,2436594;0,242637236
GWP_100_AR5_N2O;Agriculture;ISR;Israel and Palestine, State of;0,363333356;0,36748504;0,376934268;0,390515813;0,422874447;0,476058212;0,474360131;0,494477682;0,488012408;0,476734048;0,515745845;0,550573856;0,537943759;0,574400783;0,601464784;0,595036568;0,587231818;0,614192103;0,59982742;0,606666667;0,608476389;0,562978181;0,592737163;0,605655235;0,725580249;0,742055719;0,819019637;0,793297115;0,807410439;0,724687482;0,740309973;0,751414246;0,771338019;0,78767307;0,822049414;0,78304197;0,82845023;0,797729551;0,809126245;0,810523055;0,81065669;0,844078778;0,840523712;0,875126232;0,883134108;0,913887446;0,915269909;0,922267206;0,947323096;0,947719872;0,958604741;0,965787563;0,984840001
GWP_100_AR5_N2O;Agriculture;ITA;Italy, San Marino and the Holy See;10,05311701;9,628034216;9,512176529;9,627769958;9,529242212;9,603369496;10,89337782;11,30560115;12,82753112;13,1925108;12,7948675;12,56886389;12,81675349;12,56940509;13,18757267;13,29699405;13,260833;13,36961272;12,87367976;12,04038117;12,23850497;12,15806988;12,02052726;11,75677909;11,52141567;11,34257555;11,66707056;11,27991766;11,3938451;11,49234495;11,23910924;10,49236655;10,74670498;10,29782743;10,16590068;9,771647563;10,00305513;10,0568733;9,765046844;9,491592123;9,435704382;9,323515359;9,435909031;9,39789541;9,325727365;9,43249168;9,514199178;9,432879488;9,588641403;9,382182091;9,617205726;9,651489657;9,620327556
GWP_100_AR5_N2O;Agriculture;JAM;Jamaica;0,171650715;0,17447914;0,173098246;0,173326434;0,174550803;0,178135778;0,17909534;0,181056181;0,178682349;0,179783866;0,184984035;0,181610132;0,188037665;0,20370319;0,214355169;0,205825028;0,216044428;0,219145327;0,215838214;0,216312606;0,23516293;0,235877452;0,257923139;0,262393468;0,256600523;0,259653294;0,252762303;0,246234924;0,246623817;0,250693935;0,251494113;0,253559452;0,247636314;0,260116542;0,248825196;0,249962249;0,190138738;0,176553284;0,181407073;0,17701525;0,174208116;0,17528659;0,179537581;0,179158527;0,179830036;0,176668552;0,176099142;0,177888231;0,178431584;0,178406168;0,178654527;0,179098711;0,179948063
GWP_100_AR5_N2O;Agriculture;JOR;Jordan;0,117135621;0,128650539;0,136855376;0,141333088;0,145179124;0,133275509;0,120468986;0,117706002;0,133223193;0,156607063;0,147391398;0,146502132;0,176314789;0,179544502;0,167144024;0,202147574;0,157984216;0,186748619;0,236549996;0,232055427;0,22430372;0,30495555;0,331953697;0,322927319;0,274801689;0,293263261;0,27327438;0,288157503;0,285762032;0,280368735;0,241691116;0,243298371;0,258240038;0,262179339;0,235155357;0,290531054;0,254234474;0,293416066;0,353069941;0,312899579;0,321048318;0,32854961;0,326570824;0,342583052;0,366824747;0,358173686;0,406728834;0,378590277;0,384040822;0,391666113;0,375696686;0,378269926;0,38187762
GWP_100_AR5_N2O;Agriculture;JPN;Japan;7,291481998;7,342146659;7,317769291;7,344991306;6,552769957;6,25121762;6,711621759;6,738104709;6,918595889;7,329072018;6,644922266;6,858125329;7,304916836;7,474640735;7,539597107;7,598236092;7,662656457;7,83431917;7,603302182;7,395319527;7,36025284;7,322451866;7,200522564;7,295625796;7,083168564;6,741658886;6,573484797;6,412978854;6,609338828;6,365208909;6,460395492;6,253973425;6,233334712;6,157102908;6,099290707;6,005813992;5,956515527;6,051319036;5,914630461;5,645578887;5,744807185;5,583461296;5,506711473;5,654931585;5,460517291;5,283665867;5,368005863;5,413608617;5,336380166;5,287569861;5,291245019;5,290563723;5,286732686
